X	Y	Elev	G	FA	Boug
301961	9839653	78.40	977990.4078	-21.2562739947	-29.013790201
303074	9839654	76.60	977989.2142	-23.0162290991	-30.6713181254
304187	9839654	72.80	977988.5935	-24.819896405	-32.2818188034
305300	9839655	68.00	977988.2506	-26.6531874304	-33.8359992467
306413	9839656	60.20	977988.8158	-28.5004891053	-35.3299877778
307526	9839657	56.20	977988.2134	-30.3444608356	-36.764363408
308639	9839658	59.80	977985.2968	-32.1659913638	-38.1425723695
309751	9839659	55.00	977985.0047	-33.9443701529	-39.4689399987
310864	9839660	46.00	977986.0647	-35.6576934621	-40.7465425479
311977	9839660	56.20	977981.3198	-37.2834876481	-41.9752263567
313090	9839661	60.00	977978.6500	-38.7994972579	-43.1500475439
314203	9839662	51.00	977980.0327	-40.184558325	-44.26035525
315316	9839663	46.00	977980.3371	-41.4194619234	-45.2896614613
316429	9839664	43.00	977980.1936	-42.487711592	-46.2163406638
317542	9839665	40.00	977980.2283	-43.376090783	-47.0150957923
318654	9839665	37.40	977980.3285	-44.0749810949	-47.6590270997
319767	9839666	35.60	977980.3782	-44.5784050539	-48.1220608089
320880	9839667	30.60	977981.6030	-44.8838037386	-48.3814453961
321993	9839668	24.00	977983.5132	-44.9915943721	-48.4200117667
323106	9839668	25.20	977983.2337	-44.9045810889	-48.2279212259
324219	9839669	25.00	977983.5717	-44.6273094381	-47.8036886203
325331	9839670	22.00	977984.9497	-44.1654594677	-47.1543591745
326444	9839671	19.80	977986.2612	-43.5253628098	-46.2948244817
327557	9839672	18.00	977987.6219	-42.7137076549	-45.246371787
328670	9839672	16.80	977988.9636	-41.7374648656	-44.0346567987
329783	9839673	15.80	977990.4012	-40.6040333292	-42.6873610725
330895	9839674	15.20	977991.8655	-39.3215679791	-41.2318311794
332008	9839675	13.80	977993.7142	-37.899424658	-39.6929936545
333121	9839675	12.00	977995.8144	-36.3486364646	-38.0917976482
221813	9838471	52.20	978034.0882	14.391569697	8.7393397844
222926	9838472	54.24	978034.2726	15.214379815	9.478101319
224040	9838473	53.92	978035.1370	15.9848141594	10.179030573
225153	9838474	48.88	978037.3941	16.682125883	10.8312476105
226267	9838475	44.16	978039.4623	17.2881672453	11.4246429582
227380	9838477	39.60	978041.3774	17.7893288857	11.9504097748
228494	9838478	40.20	978041.5789	18.1780751017	12.4014286222
229607	9838479	42.20	978041.2337	18.4538679338	12.7724864385
230720	9838480	47.00	978039.9136	18.6233371222	13.0603310832
231834	9838482	52.20	978038.3773	18.6996382759	13.2635795225
232947	9838483	57.60	978036.7051	18.7010380374	13.3825096094
234061	9838484	54.00	978037.7735	18.648860833	13.4187716706
235174	9838485	49.40	978039.1199	18.5650150689	13.3750569385
236287	9838486	42.80	978041.0742	18.4693763964	13.2547562688
237401	9838487	41.32	978041.4424	18.3773337849	13.0616361699
238514	9838489	42.40	978041.0280	18.2977959998	12.799551705
239627	9838490	39.16	978041.9668	18.2319116501	12.4722089762
240741	9838491	40.80	978041.3974	18.1726795228	12.0829847957
241854	9838492	52.20	978037.7904	18.1055260089	11.6348083122
242967	9838493	61.28	978034.8735	18.0098144684	11.1301085344
244081	9838494	69.20	978032.2630	17.8611407415	10.5708320268
245194	9838495	71.36	978031.3626	17.6341729548	9.9585352719
246307	9838497	74.20	978030.1508	17.3057241776	9.2945549457
247420	9838498	78.40	978028.3990	16.8577121213	8.5802555609
248534	9838499	76.84	978028.3079	16.2796655982	7.8173470661
249647	9838500	72.40	978028.9819	15.5704828298	7.008255313
250760	9838501	74.68	978027.4501	14.7392269563	6.1565169055
251873	9838502	76.12	978026.0781	13.8048501984	5.2671586341
252987	9838503	75.88	978025.1531	12.794857796	4.3470127519
254100	9838504	75.40	978024.2614	11.7430420817	3.4049150961
255213	9838506	74.80	978023.4018	10.6865220307	2.4517354725
256326	9838507	78.28	978021.3105	9.6624019758	1.5001999508
257439	9838508	81.44	978019.3835	8.7044059082	0.5644827916
258553	9838509	83.96	978017.7464	7.8398459735	-0.3404296434
259666	9838510	81.20	978017.8522	7.0872453854	-1.1995720202
260779	9838511	75.80	978018.8920	6.4548617608	-1.9989701665
261892	9838512	72.20	978019.4901	5.9402556417	-2.7266628351
263005	9838513	71.52	978019.2883	5.5309327415	-3.3736722164
264119	9838514	76.68	978017.3622	5.2059707377	-3.934814101
265232	9838515	80.56	978015.8882	4.9384357824	-4.4092458592
266345	9838516	83.80	978014.6389	4.6983122029	-4.8006716223
267458	9838517	81.76	978015.0222	4.4556199654	-5.1171577398
268571	9838518	80.00	978015.2908	4.1833832643	-5.3705543317
269684	9838519	78.80	978015.3367	3.860140308	-5.5755655876
270797	9838520	77.28	978015.4186	3.4717449738	-5.7485563915
271910	9838521	75.60	978015.4811	3.0122974385	-5.9062196919
273024	9838522	70.32	978016.5915	2.4841424308	-6.0642522747
274137	9838523	66.20	978017.2846	1.8969782003	-6.2361921819
275250	9838524	64.40	978017.2164	1.2662145465	-6.432557097
276363	9838525	65.16	978016.3315	0.6107937477	-6.6603902705
277476	9838526	67.20	978015.0461	-0.049263878	-6.9232723067
278589	9838527	60.12	978016.5954	-0.6953119518	-7.2217989964
279702	9838528	53.20	978018.1225	-1.3122657718	-7.5544646447
280815	9838529	46.60	978019.5878	-1.8903086438	-7.9188350179
281928	9838530	41.92	978020.5005	-2.4259660481	-8.3128517864
283041	9838531	38.20	978021.1545	-2.9224761414	-8.7360874268
284154	9838532	43.72	978018.9812	-3.3894669949	-9.190769867
285267	9838533	46.12	978017.7860	-3.8420258061	-9.6824206142
286380	9838534	42.28	978018.5147	-4.2993045797	-10.2199963871
287493	9838535	43.64	978017.6094	-4.7828445259	-10.8154869695
288606	9838536	47.60	978015.8517	-5.3148146771	-11.48299331
289719	9838537	54.20	978013.2081	-5.9163492683	-12.2373805167
290832	9838538	57.92	978011.3672	-6.6061365393	-13.0926608384
291945	9838539	55.88	978011.2050	-7.3993645731	-14.0603035107
293058	9838540	52.00	978011.4981	-8.3070747793	-15.1476852805
294171	9838541	47.20	978011.9553	-9.3359185136	-16.3568844575
295284	9838542	57.88	978007.5040	-10.4882642866	-17.6839831266
296397	9838542	66.52	978003.5637	-11.7625677859	-19.1189810392
297510	9838543	71.08	978000.7697	-13.1538981544	-20.6463482492
298623	9838544	72.76	977998.7580	-14.6545127022	-22.2461616245
299736	9838545	73.00	977997.0932	-16.2543869799	-23.8956937747
300849	9838546	71.92	977995.7496	-17.9416343874	-25.5712620908
301962	9838547	70.48	977994.4438	-19.7027839796	-27.2501089869
303075	9838548	68.32	977993.3014	-21.522921012	-28.9120774926
304188	9838549	67.28	977991.7713	-23.3857262609	-30.5408706181
305301	9838550	66.80	977990.0441	-25.2734724985	-32.1247357306
306414	9838550	57.92	977990.8961	-27.1670465249	-33.6564900106
307526	9838551	51.64	977990.9599	-29.0460617601	-35.1328902339
308639	9838552	50.56	977989.4593	-30.8891105778	-36.5534381506
309752	9838553	47.56	977988.6058	-32.6741802088	-37.9187898122
310865	9838554	43.60	977988.1255	-34.3792255192	-39.2289927787
311978	9838555	49.48	977984.7267	-35.9828613211	-40.4818014452
313091	9838555	52.32	977982.3827	-37.4651111335	-41.6713137961
314204	9838556	49.08	977982.0408	-38.8081327664	-42.7871331965
315317	9838557	43.84	977982.4638	-39.9968365107	-43.8141912828
316430	9838558	37.60	977983.3568	-41.0193201901	-44.7332813452
317542	9838559	36.40	977982.8802	-41.8670658174	-45.5222572237
318655	9838560	34.40	977982.8273	-42.5348723669	-46.1577632745
319768	9838560	30.80	977983.4448	-43.0205339768	-46.6172884523
320881	9838561	26.88	977984.3411	-43.3243077197	-46.8812919049
321994	9838562	22.80	977985.4654	-43.4482447742	-46.9351350294
323107	9838563	24.00	977985.1514	-43.3954789521	-46.7705776092
324219	9838564	24.16	977985.3282	-43.1695738891	-46.3866506097
325332	9838564	22.24	977986.3103	-42.7740234421	-45.7897982381
326445	9838565	21.12	977987.2140	-42.2119795227	-44.9932762987
327558	9838566	20.40	977988.1588	-41.4862503108	-44.0158900338
328671	9838567	19.56	977989.3010	-40.5995736596	-42.8802395439
329783	9838567	18.44	977990.6865	-39.5551306967	-41.6107030499
330896	9838568	16.76	977992.3968	-38.3572286209	-40.2314192342
332009	9838569	15.48	977994.1319	-37.0120545918	-38.7645254848
333122	9838570	14.40	977995.9443	-35.5283882286	-37.2288696589
221814	9837364	53.80	978034.0511	14.8074220341	9.1459494537
222928	9837365	53.56	978034.9634	15.6510796504	9.8972857272
224041	9837367	52.20	978036.1730	16.4440705491	10.6155312067
225155	9837368	48.60	978038.0078	17.1659978752	11.2900654926
226268	9837369	45.00	978039.7552	17.7989519676	11.9106685498
227381	9837370	41.40	978041.4014	18.3293526575	12.4679909625
228495	9837372	43.56	978041.1493	18.7494048143	12.9539179385
229608	9837373	45.84	978040.7493	19.0579746347	13.3618185065
230722	9837374	48.36	978040.1701	19.2607548408	13.6866851572
231835	9837375	52.64	978038.9513	19.3696668452	13.9251788344
232948	9837376	57.80	978037.3831	19.4015378822	14.0755988129
234062	9837378	53.24	978038.7764	19.3761801986	14.137796801
235175	9837379	47.76	978040.4181	19.3140765161	14.1130506572
236288	9837380	40.44	978042.6120	19.2339311708	14.0039071821
237402	9837381	37.20	978043.5351	19.1503719295	13.8139975576
238515	9837382	36.00	978043.8296	19.0720795052	13.5478250481
239628	9837384	35.28	978043.9812	19.0005800867	13.2105239036
240742	9837385	39.52	978042.5934	18.9298649607	12.8075915447
241855	9837386	53.68	978038.1129	18.8469084197	12.3446026411
242968	9837387	62.88	978035.1401	18.7330512707	11.8269223081
244082	9837388	69.60	978032.8838	18.5661147732	11.2594443258
245195	9837389	72.48	978031.7440	18.3230209695	10.6463867488
246308	9837390	75.28	978030.5329	17.9826311618	9.9911793276
247421	9837392	77.92	978029.2594	17.5284826884	9.2964732557
248535	9837393	76.72	978029.0574	16.9511095399	8.5642932339
249648	9837394	73.60	978029.3296	16.2496744451	7.7963353038
250761	9837395	77.44	978027.3276	15.4327143763	6.9943930998
251874	9837396	79.28	978025.8510	14.5178994165	6.1608729282
252988	9837397	77.12	978025.5443	13.5308152824	5.2993378671
254101	9837398	75.12	978025.1474	12.5028896106	4.4150064857
255214	9837399	73.20	978024.7187	11.4686785317	3.515125953
256327	9837400	75.84	978022.9049	10.462801886	2.6091443584
257441	9837402	78.68	978021.0882	9.5168543162	1.7086236517
258554	9837403	81.92	978019.2321	8.6566210616	0.8268616819
259667	9837404	80.84	978018.8143	7.8998916523	-0.0217734097
260780	9837405	77.60	978019.1743	7.2550962392	-0.8227548812
261893	9837406	74.12	978019.7166	6.7208962969	-1.5624768962
263006	9837407	72.08	978019.9116	6.2867549353	-2.2293937926
264120	9837408	72.92	978019.2958	5.9344044557	-2.815092989
265233	9837409	76.08	978018.0188	5.64003255	-3.3151725341
266346	9837410	80.40	978016.4132	5.3769344094	-3.7298082157
267459	9837411	78.48	978016.7445	5.1183340787	-4.0639251775
268572	9837412	76.60	978017.0450	4.8400688501	-4.3269321626
269685	9837413	74.80	978017.2832	4.5228555953	-4.5320278094
270798	9837414	73.32	978017.3723	4.153913661	-4.6951414382
271911	9837415	72.00	978017.3563	3.7277979738	-4.8336184533
273025	9837416	63.48	978019.5163	3.2463883761	-4.9647961577
274138	9837417	58.56	978020.5151	2.7180758677	-5.1046340873
275251	9837418	60.84	978019.2514	2.1562723203	-5.2665606598
276364	9837419	63.84	978017.7485	1.577437936	-5.4606744496
277477	9837420	67.20	978016.1348	0.9988632577	-5.6933960393
278590	9837421	59.88	978017.8416	0.4364562352	-5.9676101276
279703	9837422	52.96	978019.4517	-0.0972302992	-6.2832744545
280816	9837423	46.84	978020.8494	-0.5945360639	-6.638410374
281929	9837424	43.44	978021.4428	-1.053660897	-7.0303378868
283042	9837425	41.40	978021.6486	-1.4789986553	-7.4569829333
284155	9837426	45.12	978020.0958	-1.8808465764	-7.918071907
285268	9837427	47.00	978019.1195	-2.2745654425	-8.416040011
286381	9837428	45.20	978019.2701	-2.6793179172	-8.9565152835
287494	9837429	46.28	978018.4972	-3.11654528	-9.548294676
288607	9837430	48.80	978017.2243	-3.6083539305	-10.2027955618
289720	9837431	55.88	978014.4647	-4.1759731454	-10.9330366822
290833	9837432	59.92	978012.5515	-4.8384176699	-11.7522673471
291946	9837433	57.88	978012.4099	-5.6114481731	-12.6724137834
293059	9837434	53.60	978012.8400	-6.5068757346	-13.7025398289
294172	9837435	48.20	978013.4875	-7.5322102663	-14.8475214606
295285	9837436	56.00	978009.9196	-8.6906131406	-16.1071101799
296398	9837437	62.80	978006.5311	-9.9810860638	-17.4755119354
297511	9837437	67.60	978003.6363	-11.3988140878	-18.9415422529
298624	9837438	68.88	978001.7125	-12.9355810724	-20.4893432742
299737	9837439	68.40	978000.2260	-14.5801891657	-22.0995745501
300850	9837440	64.92	977999.5726	-16.3188364938	-23.7509267652
301963	9837441	61.92	977998.6929	-18.135434515	-25.421764744
303076	9837442	59.88	977997.4571	-20.0118733003	-27.0916891747
304189	9837443	60.88	977995.2444	-21.9282646457	-28.7428180474
305302	9837444	63.40	977992.5461	-23.8632057076	-30.3606275377
306414	9837445	56.32	977992.8070	-25.7941077562	-31.934252903
307527	9837445	50.16	977992.8095	-27.6976255032	-33.4562247299
308640	9837446	45.84	977992.2949	-29.5502039881	-34.9216944108
309753	9837447	43.28	977991.3117	-31.3287354553	-36.3272742279
310866	9837448	41.60	977990.1529	-33.0112923765	-37.6696719599
311979	9837449	43.04	977988.1519	-34.5778793905	-38.9443298161
313092	9837450	44.12	977986.3944	-36.0111308016	-40.1442784061
314205	9837451	44.48	977985.0045	-37.2968745969	-41.2593880012
315317	9837451	40.20	977985.1932	-38.4244904575	-42.2761452423
316430	9837452	33.60	977986.2557	-39.3870077392	-43.1780109855
317543	9837453	32.52	977985.7951	-40.1809178863	-43.9463340506
318656	9837454	30.40	977985.8212	-40.8057105677	-44.5617174122
319769	9837455	26.20	977986.6504	-41.2631792143	-45.0056687138
320882	9837455	24.48	977986.8841	-41.5565743873	-45.26232497
321995	9837456	24.00	977986.8982	-41.689707618	-45.3200279395
323107	9837457	25.32	977986.5181	-41.6661200934	-45.1725439568
324220	9837458	26.00	977986.4876	-41.4884275633	-44.8197677984
325333	9837459	25.40	977987.0013	-41.1579347665	-44.267818244
326446	9837459	24.80	977987.6675	-40.6745813054	-43.5285140447
327559	9837460	24.20	977988.4875	-40.0372398889	-42.6183018207
328671	9837461	22.64	977989.7567	-39.2443423278	-41.5567804816
329784	9837462	20.84	977991.2558	-38.2947644971	-40.3650198546
330897	9837462	18.56	977993.0581	-37.188864534	-39.0638968576
332010	9837463	17.08	977994.7688	-35.9295439097	-37.6726670706
333122	9837464	16.00	977996.5040	-34.5231922811	-36.2079536126
221816	9836258	56.20	978033.6351	15.0909508916	9.4994032088
222929	9836259	53.44	978035.3404	15.9459281521	10.2541336483
224042	9836260	50.40	978037.0854	16.7528344843	10.9804847348
225156	9836262	46.80	978038.9376	17.4920041314	11.6684257341
226269	9836263	45.60	978039.9608	18.1460710378	12.3079680174
227383	9836264	45.60	978040.5137	18.7016830816	12.8895467773
228496	9836265	48.84	978039.9547	19.1508565992	13.4043376244
229609	9836267	50.76	978039.6984	19.4917958067	13.8445118451
230723	9836268	50.04	978040.1598	19.7290575713	14.2034418418
231836	9836269	52.76	978039.4600	19.8730150656	14.4758705021
232950	9836270	57.20	978038.1484	19.9386559318	14.6580550482
234063	9836271	53.36	978039.3486	19.9438316569	14.7478884786
235176	9836273	48.84	978040.7178	19.9071449558	14.74499214
236290	9836274	42.96	978042.4838	19.8457119344	14.6507638075
237403	9836275	36.60	978044.3869	19.7730588699	14.4683594935
238516	9836276	30.00	978046.3607	19.6974059246	14.2025861055
239630	9836277	36.12	978044.3835	19.6205520028	13.8596871873
240743	9836278	42.88	978042.2008	19.5375100782	13.4470152536
241856	9836280	50.92	978039.6022	19.4369578843	12.972600358
242969	9836281	59.52	978036.7952	19.3024745462	12.4446431025
244083	9836282	68.40	978033.8471	19.1144408111	11.870978122
245196	9836283	72.72	978032.2416	18.8524000787	11.2585677413
246309	9836284	74.92	978031.2028	18.4976194053	10.6130919235
247423	9836285	72.88	978031.3753	18.0355612518	9.9386976063
248536	9836287	72.28	978030.9868	17.4579818427	9.2379572387
249649	9836288	72.40	978030.2606	16.7644102643	8.512063541
250762	9836289	75.16	978028.6088	15.9628297876	7.7612576196
251876	9836290	75.32	978027.6741	15.0694714714	6.9854543407
252989	9836291	70.28	978028.2853	14.1077296526	6.1849969683
254102	9836292	67.08	978028.2855	13.1063077948	5.3614473907
255215	9836293	64.80	978027.9917	12.0967896939	4.5183032058
256328	9836294	69.96	978025.4156	11.1108952389	3.6615316744
257442	9836295	74.72	978023.0161	10.1777143023	2.7998245168
258555	9836297	78.68	978020.9403	9.3212131217	1.9445059924
259668	9836298	79.76	978019.8480	8.5582748993	1.1090668379
260781	9836299	79.40	978019.3014	7.897474411	0.3083436976
261894	9836300	76.28	978019.7088	7.3387027268	-0.4425883433
263007	9836301	72.32	978020.4682	6.8736626918	-1.1297001774
264121	9836302	66.68	978021.8250	6.4871598429	-1.7413295247
265234	9836303	67.92	978021.1099	6.1590279524	-2.2693837555
266347	9836304	72.60	978019.3650	5.8664631403	-2.710275708
267460	9836305	73.92	978018.6729	5.5865023704	-3.0654687237
268573	9836306	73.60	978018.4811	5.2983749029	-3.3415495949
269686	9836307	70.00	978019.2816	4.985478793	-3.5498029923
270799	9836308	67.68	978019.6511	4.6367851136	-3.7053214155
271912	9836309	66.00	978019.7830	4.2475434428	-3.8257429694
273026	9836310	57.12	978022.1067	3.8192443988	-3.9297575155
274139	9836311	53.64	978022.7264	3.3588786229	-4.0355532562
275252	9836312	60.96	978019.9815	2.8776069568	-4.1593859143
276365	9836313	63.96	978018.5677	2.3890152658	-4.3144394492
277478	9836314	64.80	978017.8292	1.9071635263	-4.5101118758
278591	9836315	58.92	978019.1892	1.4446494077	-4.7518064144
279704	9836316	53.44	978020.4531	1.0108918659	-5.0412436045
280817	9836317	48.76	978021.5020	0.6108035016	-5.3772425315
281930	9836318	47.76	978021.4448	0.2439672704	-5.7568578762
283043	9836319	48.60	978020.8448	-0.0956290354	-6.176712367
284156	9836320	49.08	978020.3714	-0.4193103443	-6.6343378873
285269	9836321	48.20	978020.3185	-0.7429504663	-7.1293367317
286382	9836322	44.60	978021.0879	-1.0858374001	-7.6641978252
287495	9836323	44.12	978020.8512	-1.4693054519	-8.2446482349
288608	9836324	45.20	978020.0693	-1.9152802903	-8.8794821047
289721	9836325	57.32	978015.7861	-2.4448737191	-9.579879031
290834	9836326	64.48	978012.9362	-3.0771408383	-10.358292532
291947	9836327	61.72	978013.0401	-3.8280780888	-11.2270473663
293060	9836328	56.00	978013.9307	-4.7099021469	-12.1968241495
294173	9836329	48.80	978015.1413	-5.7306124386	-13.2752255632
295286	9836330	56.60	978011.5677	-6.8938092003	-14.465608246
296399	9836331	64.60	978007.7931	-8.198718135	-15.7663295601
297512	9836332	73.00	978003.7614	-9.6403635737	-17.1705035651
